"UploadDate","Counties__Name","Counties__Jurisdictions__Name","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address1","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address2","Counties__Jurisdictions__VotingInformation__ClerkAddress__City","Counties__Jurisdictions__VotingInformation__ClerkAddress__Zip","Counties__Jurisdictions__VotingInformation__ClerkHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Address","Counties__Jurisdictions__VotingInformation__Dropboxes__City","Counties__Jurisdictions__VotingInformation__Dropboxes__Zip","Counties__Jurisdictions__VotingInformation__Dropboxes__DropoffHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Notes","Counties__Jurisdictions__VotingInformation__Dropboxes__In/Out"
"1603906894228","Newaygo","Ensley Township","7163 E 120th St","","Sand Lake","49343","T: 9:00AM - 12:00PM, W: 2:00PM - 5:00PM","7163 E 120th St","Sand Lake","49343","24/7","","Outdoors"
"1603906894228","Newaygo","Everett Township","1516 E. 8th Street","","White Cloud","49349","T: 1:00PM - 4:00PM; By appointment","1516 E. 8th Street","White Cloud","49349","24/7","","Outdoors"
"1603906894228","Newaygo","Fremont City","101 E. Main Street","","Fremont","49412","M - Fr: 8:00AM - 5:00PM","101 E. Main Street","Fremont","49412","8A - 5P, M-F","","Outdoors"
"1603906894228","Newaygo","Merrill Township","1585 11 Mile Road","","Bitely","49309","By appointment","1585 11 Mile Road","Bitely","49309","24/7","Black Box","Outdoor"
"1603906894228","Newaygo","Newaygo City","28 State Rd.","","Newaygo","49337","M - Fr: 7:30AM - 4:00PM","28 State Rd.","Newaygo","49337","24/7","","Outdoors"
"1603906894228","Newaygo","Norwich Township","6952 Hungerford Lake Drive","","Big Rapids","49307","By appointment","7213 N. Cypress","Big Rapids","49307","24/7","North side circle drive lit up","Outdoor"
"1603906894228","Newaygo","Sheridan Township","6360 S. Township Parkway","","Fremont","49412","F: 9:00AM - 11:00AM","6360 S Township Parkway","Fremont","49412","24/7","Slot in building which drops into a locked box.","Outdoors"
"1603906894228","Newaygo","Sherman Township","2168 S Wisner Ave","","Fremont","49412","By appointment","2168 S Wisner Ave","Fremont","49412","24/7","U.S. Postal Service drop-only box located at main entrance.","Outdoors"
"1603906894228","Newaygo","White Cloud City","12 N. Charles","","White Cloud","49349","M - Th: 7:00AM - 5:00PM","12 N. Charles","White Cloud","49349","24/7","Right inside the entrance","Indoors"
"1603906894228","Newaygo","Wilcox Township","1795 S. Evergreen Dr.","(231) 689-1825 by appt","White Cloud","49349","By appointment","1795 S. Evergreen Dr.","White Cloud","49349","24/7","","Outdoors"
"1603906894228","Oakland","Addison Township","1440 Rochester Rd","","Leonard","48367","M - Th: 8:30AM - 5:00PM; Fr: 7:30AM - 4:00PM","1440 Rochester Rd","Leonard","48367","24/7","","Outdoors"
"1603906894228","Oakland","Auburn Hills City","1827 N. Squirrel Rd","","Auburn Hills","48326","M - Fr: 8:00AM - 5:00PM","1827 N. Squirrel Rd","Auburn Hills","48326","24/7","Voters can drive up to the drop box, located in Parking Lot 2.","Outdoors"
"1603906894228","Oakland","Auburn Hills City","1827 N. Squirrel Rd","","Auburn Hills","48326","M - Fr: 8:00AM - 5:00PM","1827 N. Squirrel Rd","Auburn Hills","48326","24/7","Attached to city hall.","Outdoors"
"1603906894228","Oakland","Auburn Hills City","1827 N. Squirrel Rd","","Auburn Hills","48326","M - Fr: 8:00AM - 5:00PM","1827 N. Squirrel Rd","Auburn Hills","48326","8A - 5P, M-F","Inside City Hall.","Indoors"
"1603906894228","Oakland","Berkley City","3338 Coolidge Highway","","Berkley","48072","M - Fr: 8:30AM - 1:00PM AND 2:00PM - 5:00PM. Expanded Hours - Saturday Oct 24 from 9AM - 3PM","2500 Robina","Berkley","48072","24/7","At the Berkley Community Center","Outdoors"
"1603906894228","Oakland","Berkley City","3338 Coolidge Highway","","Berkley","48072","M - Fr: 8:30AM - 1:00PM AND 2:00PM - 5:00PM. Expanded Hours - Saturday Oct 24 from 9AM - 3PM","3338 Coolidge Highway","Berkley","48072","24/7","","Outdoors"
"1603906894228","Oakland","Birmingham City","151 Martin Street","","Birmingham","48009","M - Fr: 8:00AM - 5:00PM","151 Martin Street","Birmingham","48009","24/7","","Outdoors"
"1603906894228","Oakland","Birmingham City","151 Martin Street","","Birmingham","48009","M - Fr: 8:00AM - 5:00PM","151 Martin Street","Birmingham","48009","24/7","box is at the rear of the building","Outdoors"
"1603906894228","Oakland","Bloomfield Hills City","45 E. Long Lake Rd","","Bloomfield Hills","48304","","45 E. Long Lake Rd","Bloomfield Hills","48304","24/7","","Outdoors"
"1603906894228","Oakland","Bloomfield Township","4200 Telegraph","","Bloomfield Hills","48302","M - Th: 7:00AM - 5:30PM","4200 Telegraph","Bloomfield Hills","48302","24/7","","Indoors"
"1603906894228","Oakland","Brandon Township","395 Mill St.","","Ortonville","48462","M - Fr: 8:30AM - 5:00PM","395 Mill St.","Ortonville","48462","24/7","","slot in door"
"1603906894228","Oakland","Brandon Township","395 Mill St.","","Ortonville","48462","M - Fr: 8:30AM - 5:00PM","395 Mill St.","Ortonville","48462","24/7","","drive up box"
"1603906894228","Oakland","Clarkston City","375 Depot Rd","","Clarkston","48346","","375 Depot Rd","Clarkston","48346","24/7","Off sidewalk by office door.","Outdoors"
"1603906894228","Oakland","Clarkston City","375 Depot Rd","","Clarkston","48346","","6483 Waldon Center Drive","Clarkston","48346","8A - 5P, M-F","","Indoors"
"1603906894228","Oakland","Clawson City","425 N.Main St.","","Clawson","48017","M - Th: 11:00AM - 4:00PM","425 N. Main St.","Clawson","48017","24/7","","Indoors"
"1603906894228","Oakland","Clawson City","425 N.Main St.","","Clawson","48017","M - Th: 11:00AM - 4:00PM","425 N. Main St.","Clawson","48017","11A - 4P, M-Th","","Indoors"
"1603906894228","Oakland","Commerce Township","2009 Township Drive","","Commerce Township","48390","M - Th: 7:30AM - 5:30PM","2009 Township Drive","Commerce Township","48390","24/7","On east side of the building under bulletin board.","Outdoors"
"1603906894228","Oakland","Farmington City","23600 Liberty","","Farmington","48335","M - Fr: 8:30AM - 4:30PM.","23600 Liberty","Farmington","48335","24/7","","Outdoors"
"1603906894228","Oakland","Farmington City","23600 Liberty","","Farmington","48335","M - Fr: 8:30AM - 4:30PM.","23600 Liberty","Farmington","48335","24/7","Inside the East vestibule.","Indoors"
"1603906894228","Oakland","Farmington Hills City","31555 W. 11 Mile Road","","Farmington Hills","48336","M - Fr: 8:30AM - 4:30PM Expanded hours - Tue - Thu open till 7:00PM, Saturday (Oct 24th) from 8:30AM - 3:00 PM","31555 W. 11 Mile Road","Farmington Hills","48334","24/7","Drop box slot located on the south entrance brick wall as you enter city hall.","Outdoors"
"1603906894228","Oakland","Farmington Hills City","31555 W. 11 Mile Road","","Farmington Hills","48336","M - Fr: 8:30AM - 4:30PM Expanded hours - Tue - Thu open till 7:00PM, Saturday (Oct 24th) from 8:30AM - 3:00 PM","31655 11 MILE RD","FARMINGTON HILLS","48336","24/7","Drive-Up Drop Box In Front Of The Police Station","outdoors"
"1603906894228","Oakland","Ferndale City","300 E. 9 Mile Road","","Ferndale","48220","M - Th: 10:00AM - 3:00PM","1201 Livernois","Ferndale","48220","24/7","","Outdoors"
"1603906894228","Oakland","Ferndale City","300 E. 9 Mile Road","","Ferndale","48220","M - Th: 10:00AM - 3:00PM","300 E. 9 Mile Road","Ferndale","48220","24/7","Small black box affixed to building.","Outdoors"
"1603906894228","Oakland","Ferndale City","300 E. 9 Mile Road","","Ferndale","48220","M - Th: 10:00AM - 3:00PM","300 E. 9 Mile Road","Ferndale","48220","10A - 3P, M-Th","","Indoors"
"1603906894228","Oakland","Groveland Township","4695 Grange Hall Road","","Holly","48442","M, T, Th: 9:00AM - 4:00PM; W: 9:00AM - 7:00PM","4695 Grange Hall Road","Holly","48442","24/7","","Outdoors"
"1603906894228","Oakland","Hazel Park City","111 E. Nine Mile Rd.","","Hazel Park","48030","M - Th: 8:30AM - 5:00PM","111 E. Nine Mile Rd.","Hazel Park","48030","24/7","","Outdoors"
"1603906894228","Oakland","Highland Township","205 N. John St","","Highland","48357","M - Th: 8:30AM - 5:00PM; F: 8:30AM - 4:00PM","205 N. John St","Highland","48357","24/7","","Outdoors"
"1603906894228","Oakland","Holly Township","102 Civic Drive","","Holly","48442","M,T, Th: 8:30AM - 4:30PM; W: 8:30AM - 6:00PM","102 Civic Drive","Holly","48442","24/7","Mail Slot In Door On Civic Drive Side Of Building","slot in door"
"1603906894228","Oakland","Huntington Woods City","26815 Scotia","","Huntington Woods","48070","M - Fr: 8:30AM - 1:00PM AND 2:00PM - 5:00PM","26815 Scotia","Huntington Woods","48070","24/7","Along curb on west side of hall.","Outdoors"
"1603906894228","Oakland","Huntington Woods City","26815 Scotia","","Huntington Woods","48070","M - Fr: 8:30AM - 1:00PM AND 2:00PM - 5:00PM","26815 Scotia","Huntington Woods","48070","24/7","In east side vestibule of City Hall.","Indoors"
"1603906894228","Oakland","Independence Township","6483 Waldon Center Drive","","Clarkston","48346","M - Fr: 8:00AM - 5:00PM","6483 Waldon Center Drive","Clarkston","48346","24/7","West entrance to Township Hall","Outdoors"
"1603906894228","Oakland","Independence Township","6483 Waldon Center Drive","","Clarkston","48346","M - Fr: 8:00AM - 5:00PM","6483 Waldon Center Drive","Clarkston","48346","M - Fr: 8:00AM - 5:00PM","","Indoors"
"1603906894228","Oakland","Independence Township","6483 Waldon Center Drive","","Clarkston","48346","M - Fr: 8:00AM - 5:00PM","6483 Waldon Center Drive","Clarkston","48346","24/7","Drive up box","Outdoors"
"1603906894228","Oakland","Lake Angelus City","45 Gallogly Road","","Lake Angelus","48326","By appointment","45 Gallogly Road","Lake Angelus","48326","24/7","","Outdoor"
"1603906894228","Oakland","Lathrup Village City","27400 Southfield Rd.","","Lathrup Village","48076","M - Fr: 8:00AM - 4:30PM","27400 Southfield Rd.","Lathrup Village","48076","24/7","","Outdoors"
"1603906894228","Oakland","Lyon Township","58000 Grand River Ave.","","New Hudson","48165","","58000 Grand River Ave.","New Hudson","48165","24/7","In circle drive way next to the flag pole, next to the mail box.","Outdoors"
"1603906894228","Oakland","Madison Heights City","300 W. 13 Mile Road","","Madison Heights","48071","M - Fr: 8:00AM - 11:30AM AND 12:30PM - 4:30PM","300 W. 13 Mile Road","Madison Heights","48071","24/7","","Outdoors"
"1603906894228","Oakland","Milford Township","1100 Atlantic Street","","Milford","48381","M - Fr: 8:00AM - 12:30PM AND 1:00PM - 4:00PM","1100 Atlantic Street","Milford","48381","24/7","We have one outdoor drop box and one in the Township office.","Outdoors"
"1603906894228","Oakland","Milford Township","1100 Atlantic Street","","Milford","48381","M - Fr: 8:00AM - 12:30PM AND 1:00PM - 4:00PM","1100 Atlantic Street","Milford","48381","8:30A - 12:30P and\n 1:30P - 5P, M-Th; 8A\n - 12:30P and 1P - 4P F","","Indoors"
"1603906894228","Oakland","Northville City","215 W. Main St","","Northville","48167","M - Fr: 8:00AM - 4:30PM","215 W. Main St","Northville","48167","24/7","","Indoors"
"1603906894228","Oakland","Northville City","215 W. Main St","","Northville","48167","M - Fr: 8:00AM - 4:30PM","215 W. Main St","Northville","48167","24/7","","Outdoors"
"1603906894228","Oakland","Novi City","45175 Ten Mile Road","","Novi","48375","M - Fr: 8:00AM - 5:00PM. Expanded hours - Thursdays open till 7:00PM, Saturday (Oct 24th) from 8:00AM - 4:00PM","45175 Ten Mile Road","Novi","48375","24/7","","Outdoors"
"1603906894228","Oakland","Novi City","45175 Ten Mile Road","","Novi","48375","M - Fr: 8:00AM - 5:00PM. Expanded hours - Thursdays open till 7:00PM, Saturday (Oct 24th) from 8:00AM - 4:00PM","45175 Ten Mile Road","Novi","48375","8A - 5P, M-F","","Indoors"
"1603906894228","Oakland","Oak Park City","14000 Oak Park Blvd","","Oak Park","48237","M - Th: 8:00AM - 5:00PM","14000 Oak Park Blvd","Oak Park","48237","24/7","","Outdoors"
"1603906894228","Oakland","Oakland Charter Township","4393 Collins Rd","","Rochester","48306","M - Fr: 9:00AM - 3:00PM","4393 Collins Rd","Rochester","48306","24/7","Old night drop box next to the entrance.","Outdoors"
"1603906894228","Oakland","Oakland Charter Township","4393 Collins Rd","","Rochester","48306","M - Fr: 9:00AM - 3:00PM","4393 Collins Rd","Rochester","48306","24/7","New curbside (drive-up) drop box is across from entrance.","Outdoors"
"1603906894228","Oakland","Oakland Charter Township","4393 Collins Rd","","Rochester","48306","M - Fr: 9:00AM - 3:00PM","4393 Collins Road","Rochester","48306","9am-3pm, Mon-Fri","","Indoors"
"1603906894228","Oakland","Orchard Lake Village City","3955 Orchard Lake Rd.","","Orchard Lake","48323","M - Fr: 8:00AM - 4:00PM","3955 Orchard Lake Rd.","Orchard Lake","48323","24/7","","Outdoors"
"1603906894228","Oakland","Orion Township","2525 Joslyn Road","","Lake Orion","48360","M - Th: 8:30AM - 4:30PM; Fr: 8:30AM - 5:00PM","2525 Joslyn Road","Lake Orion","48360","24/7","Two drop boxes are located in the front of the building One is a drive-up and one is a walk-up on the porch","Outdoors"
"1603906894228","Oakland","Orion Township","2525 Joslyn Road","","Lake Orion","48360","M - Th: 8:30AM - 4:30PM; Fr: 8:30AM - 5:00PM","2525 Joslyn Road","Lake Orion","48360","8:30A - 4:30P, M - F","","Indoors"
"1603906894228","Oakland","Pleasant Ridge City","23925 Woodward Avenue","","Pleasant Ridge","48069","M - Th: 8:00AM - 5:00PM","23925 Woodward Avenue","Pleasant Ridge","48069","24/7","","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","125 W. Montcalm St","Pontiac","48342","24/7","Whitman Elementary School","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","1700 Baldwin Ave","Pontiac","48340","24/7","The Kennedy School","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","47450 Woodward Ave","Pontiac","48342","Monday - Thursday from 8:30 AM - 8:00PM, Friday from 8:30AM - 4:30PM","Pontiac City Hall","Indoor"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","47450 Woodward Ave","Pontiac","48342","24/7","Pontiac City Hall","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","52 Bagley","Pontiac","48341","24/7","Bowens Center","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","541 Bay St","Pontiac","48342","24/7","Herrington Elementary School","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","787 W. Huron","Pontiac","48341","24/7","Fire Station","Outdoors"
"1603906894228","Oakland","Pontiac City","47450 Woodward Ave","","Pontiac","48342","M - Fr: 8:30AM - 4:30PM; Saturday, October 24: 900AM - 1:00 PM,\nSunday, October 25,: 10:30AM - 2:30 PM; Saturday, October 31: 9:00AM - 4:00PM; Sunday, November 1: 9:00AM - 4:00PM","990 Joslyn","Pontiac","48340","24/7","Ruth Peterson Center","Outdoors"
"1603906894228","Oakland","Rochester City","400 Sixth Street","","Rochester Hills","48307","M - Fr: 8:00AM - 5:00PM","400 Sixth Street","Rochester","48307","24/7","","Outdoors"
"1603906894228","Oakland","Rochester Hills City","1000 Rochester Hills Dr","","Rochester Hills","48309","M, W, Fr: 8:00AM - 5:00PM; T, Th: 8:00AM - 7:00PM","1000 Rochester Hills Dr","Rochester Hills","48309","24/7","","Outdoors"
"1603906894228","Oakland","Rose Township","9080 Mason St","","Holly","48442","M - Th: 8:30AM - 4:30PM","9080 Mason St","Holly","48442","24/7","","Outdoors"
"1603906894228","Oakland","Royal Oak City","203 South Troy Street","","Royal Oak","48067","M - Th: 9:00AM - 3:00PM; F: 9:00AM - 11:00AM. Expanded Hours - Tue & Thu from 4:30PM - 7:30PM","211 S Williams Street","Royal Oak","48067","24/7","BACK PARKING LOT","Outdoors"
"1603906894228","Oakland","Royal Oak City","203 South Troy Street","","Royal Oak","48067","M - Th: 9:00AM - 3:00PM; F: 9:00AM - 11:00AM. Expanded Hours - Tue & Thu from 4:30PM - 7:30PM","221 E Third Street","Royal Oak","48067","24/7","IN FRONT OF POLICE DEPARTMENT","Outdoors"
"1603906894228","Oakland","South Lyon City","335 S Warren","","South Lyon","48178","M - Fr: 8:30AM - 5:00PM","335 S Warren","South Lyon","48178","24/7","","Outdoors"
"1603906894228","Oakland","South Lyon City","335 S Warren","","South Lyon","48178","M - Fr: 8:30AM - 5:00PM","335 S Warren","South Lyon","48178","8:30A - 5P, M-F","","Indoors"
"1603906894228","Oakland","Southfield City","26000 Evergreen","","Southfield","48037","M - Fr: 8:00AM - 5:00PM","26000 Evergreen","Southfield","48037","24/7","Drive-thru in front of the library","Outdoors"
"1603906894228","Oakland","Southfield City","26000 Evergreen","","Southfield","48037","M - Fr: 8:00AM - 5:00PM","26000 Evergreen","Southfield","48037","24/7","In front of City Hall","Outdoors"
